env_id,makespan,return
5,8826.22,1.13
4,8890.06,1.12
0,8799.29,1.14
3,10279.15,0.97
2,8689.26,1.15
1,8031.07,1.25
0,8802.48,1.14
4,8507.53,1.18
0,9256.16,1.08
1,8895.94,1.12
4,9467.1,1.06
0,9684.52,1.03
2,8001.5,1.25
5,9237.63,1.08
3,9087.47,1.1
2,8380.66,1.19
0,9582.76,1.04
0,8918.63,1.12
4,9154.15,1.09
0,9299.7,1.08
4,9045.96,1.11
5,9640.76,1.04
2,8427.52,1.19
3,9784.19,1.02
4,9543.66,1.05
1,9071.61,1.1
1,9317.56,1.07
5,8946.67,1.12
2,8643.69,1.16
4,9215.53,1.09
0,10100.1,0.99
0,9592.41,1.04
5,9144.94,1.09
3,9560.76,1.05
5,9085.61,1.1
3,10443.02,0.96
2,8578.62,1.17
5,9631.92,1.04
2,8573.63,1.17
1,8551.27,1.17
4,9407.27,1.06
3,10368.35,0.96
1,8968.55,1.12
4,8632.48,1.16
0,9716.26,1.03
2,8266.07,1.21
3,9805.4,1.02
5,9237.08,1.08
0,9033.36,1.11
0,9234.56,1.08
2,8312.38,1.2
2,8699.72,1.15
3,10549.71,0.95
0,9420.75,1.06
3,10028.96,1.0
4,8385.84,1.19
5,9171.59,1.09
2,8803.78,1.14
0,9069.45,1.1
5,8622.82,1.16
3,10085.23,0.99
0,9078.84,1.1
3,11029.78,0.91
3,10066.83,0.99
1,8946.2,1.12
5,8663.23,1.15
0,9298.34,1.08
5,8529.26,1.17
1,8403.95,1.19
2,8678.91,1.15
0,9364.75,1.07
5,9675.95,1.03
1,8971.91,1.11
3,10043.48,1.0
1,8828.52,1.13
1,8818.51,1.13
5,8620.65,1.16
1,8738.43,1.14
1,9252.19,1.08
4,8975.74,1.11
5,8444.72,1.18
1,9325.29,1.07
1,9473.37,1.06
1,9143.87,1.09
3,9603.21,1.04
2,8850.57,1.13
0,9561.69,1.05
4,9408.11,1.06
3,9667.4,1.03
1,9187.42,1.09
4,9302.27,1.08
4,9518.22,1.05
1,8404.29,1.19
4,9215.64,1.09
2,8937.4,1.12
1,8521.93,1.17
3,9483.59,1.05
0,9327.77,1.07
0,8757.04,1.14
5,8414.16,1.19
4,8784.56,1.14
1,9069.57,1.1
5,8564.49,1.17
2,8368.56,1.19
1,9597.04,1.04
0,9371.09,1.07
5,8514.08,1.17
5,8153.0,1.23
4,10055.21,0.99
1,8718.98,1.15
3,10074.68,0.99
2,9083.44,1.1
1,9682.49,1.03
4,9998.04,1.0
2,8925.19,1.12
3,9665.86,1.03
5,8036.98,1.24
1,9310.02,1.07
1,9009.66,1.11
5,8220.73,1.22
1,8995.56,1.11
5,8292.94,1.21
5,8735.6,1.14
5,10664.19,0.94
5,8100.29,1.23
5,8401.99,1.19
5,8447.1,1.18
0,9243.84,1.08
4,10000.3,1.0
1,9778.35,1.02
1,8894.24,1.12
0,9089.92,1.1
1,8794.58,1.14
1,9613.17,1.04
1,9039.73,1.11
0,9977.23,1.0
1,8906.0,1.12
4,9031.64,1.11
4,8111.11,1.23
3,9902.01,1.01
4,8769.46,1.14
3,9359.55,1.07
3,9772.01,1.02
2,8397.44,1.19
5,8832.83,1.13
2,8822.95,1.13
5,8978.67,1.11
3,9816.54,1.02
0,9695.36,1.03
1,8762.73,1.14
1,9081.96,1.1
1,8730.77,1.15
5,8816.42,1.13
2,8785.34,1.14
0,9517.33,1.05
3,12975.85,0.77
0,20185.5,0.5
5,8956.57,1.12
4,8135.67,1.23
1,10440.11,0.96
3,10270.49,0.97
4,8596.9,1.16
3,10968.98,0.91
4,9100.01,1.1
0,9507.54,1.05
5,8193.74,1.22
5,9322.91,1.07
5,8839.81,1.13
1,10036.88,1.0
0,9740.25,1.03
2,10115.56,0.99
1,8688.08,1.15
1,8988.0,1.11
1,9223.71,1.08
4,10187.19,0.98
0,9005.55,1.11
5,8716.6,1.15
2,8578.57,1.17
1,9271.42,1.08
0,8323.33,1.2
3,10767.92,0.93
5,8436.73,1.19
1,8980.11,1.11
2,8437.44,1.19
3,10055.63,0.99
2,7955.06,1.26
1,8791.52,1.14
4,8743.98,1.14
0,9386.27,1.07
5,8953.13,1.12
4,9461.29,1.06
2,8784.51,1.14
3,10071.41,0.99
3,10815.37,0.92
3,9778.47,1.02
2,8780.66,1.14
3,9689.14,1.03
3,9391.64,1.06
1,9685.88,1.03
4,9578.67,1.04
4,10003.03,1.0
4,9038.54,1.11
1,8869.61,1.13
1,8983.74,1.11
5,8595.65,1.16
3,8582.74,1.17
4,9402.19,1.06
0,9270.29,1.08
0,9212.14,1.09
3,10475.99,0.95
2,8122.74,1.23
2,9220.62,1.08
1,8506.58,1.18
1,8607.53,1.16
2,8587.34,1.16
2,8414.39,1.19
0,9554.44,1.05
4,8742.34,1.14
1,8572.66,1.17
1,9150.44,1.09
2,9027.62,1.11
5,8887.0,1.13
2,8692.06,1.15
1,8867.7,1.13
2,8921.51,1.12
1,9654.06,1.04
5,8220.09,1.22
2,8461.05,1.18
2,9010.25,1.11
3,8635.15,1.16
3,10815.06,0.92
0,10085.52,0.99
5,9420.42,1.06
5,8671.15,1.15
1,8633.37,1.16
5,9891.13,1.01
3,9523.51,1.05
3,10389.52,0.96
3,9816.53,1.02
5,8825.49,1.13
1,8737.05,1.14
5,8855.17,1.13
4,8855.91,1.13
4,8655.46,1.16
4,8383.37,1.19
4,8172.92,1.22
5,8371.74,1.19
2,8726.16,1.15
2,8449.43,1.18
0,9888.14,1.01
0,9013.09,1.11
1,9393.04,1.06
2,8546.7,1.17
4,8710.47,1.15
5,8286.99,1.21
0,9132.26,1.1
3,9691.23,1.03
0,9717.13,1.03
0,9475.39,1.06
5,8529.36,1.17
5,8744.28,1.14
0,9502.02,1.05
1,9586.76,1.04
0,9602.86,1.04
5,8261.44,1.21
1,10031.72,1.0
1,8292.98,1.21
0,9080.93,1.1
3,10510.86,0.95
0,9073.09,1.1
0,9319.69,1.07
4,9506.57,1.05
0,10675.95,0.94
4,10234.75,0.98
0,9040.73,1.11
5,8849.09,1.13
1,8778.93,1.14
1,9854.85,1.01
4,8970.67,1.11
5,8219.51,1.22
3,9314.16,1.07
4,8923.4,1.12
1,9088.46,1.1
5,8654.01,1.16
2,8528.2,1.17
1,9118.37,1.1
1,8710.6,1.15
1,8711.78,1.15
3,10191.75,0.98
1,9009.2,1.11
2,8853.66,1.13
1,8964.26,1.12
3,9811.09,1.02
3,10705.92,0.93
4,8515.78,1.17
2,8690.2,1.15
3,9427.22,1.06
3,10577.9,0.95
4,8278.54,1.21
1,8982.62,1.11
3,10070.82,0.99
4,8503.14,1.18
1,9062.45,1.1
0,8771.38,1.14
5,9042.73,1.11
1,8882.72,1.13
3,9281.65,1.08
0,8569.98,1.17
3,9488.03,1.05
3,9881.25,1.01
5,8984.75,1.11
3,9865.74,1.01
3,9928.49,1.01
0,10331.05,0.97
1,8848.8,1.13
1,9064.71,1.1
3,9547.33,1.05
2,9195.12,1.09
1,8607.79,1.16
1,8625.74,1.16
5,9569.16,1.05
2,8391.45,1.19
0,10462.52,0.96
1,8711.5,1.15
3,9948.49,1.01
4,11646.62,0.86
3,11744.3,0.85
4,10833.77,0.92
3,12277.64,0.81
4,9025.49,1.11
3,11034.22,0.91
2,8794.0,1.14
0,9049.19,1.11
5,8707.58,1.15
3,10149.52,0.99
3,10418.13,0.96
5,8584.11,1.16
1,9112.11,1.1
1,8498.72,1.18
0,10587.26,0.94
5,8988.25,1.11
3,9731.39,1.03
5,8626.68,1.16
3,9990.08,1.0
4,8995.2,1.11
5,8678.07,1.15
0,10732.03,0.93
5,8575.23,1.17
1,9450.4,1.06
2,9119.24,1.1
1,8295.93,1.21
0,15356.98,0.65
3,10769.33,0.93
1,9054.03,1.1
0,10741.08,0.93
3,9797.37,1.02
2,8792.72,1.14
3,10169.75,0.98
2,8142.88,1.23
0,10372.96,0.96
0,8582.23,1.17
1,8666.9,1.15
0,9651.69,1.04
3,9805.21,1.02
0,9090.63,1.1
0,8682.77,1.15
0,9297.16,1.08
0,10203.89,0.98
2,8583.13,1.17
0,9132.73,1.09
3,24853.25,0.4
3,9925.93,1.01
5,19924.05,0.5
5,9037.32,1.11
3,10135.21,0.99
2,8325.06,1.2
4,8453.52,1.18
3,9980.88,1.0
1,8821.42,1.13
2,8406.73,1.19
3,16942.24,0.59
1,8560.57,1.17
0,9415.77,1.06
4,9682.19,1.03
1,8871.9,1.13
0,13041.15,0.77
4,8798.27,1.14
5,8983.02,1.11
3,9851.32,1.02
1,9719.08,1.03
5,8678.3,1.15
1,14339.82,0.7
3,9979.27,1.0
2,8238.71,1.21
2,8599.56,1.16
1,8708.75,1.15
3,10433.5,0.96
4,9096.29,1.1
0,9067.53,1.1
5,8481.17,1.18
5,8459.53,1.18
3,10068.91,0.99
2,9031.37,1.11
1,9024.58,1.11
1,9391.13,1.06
1,9251.62,1.08
1,9410.36,1.06
2,9382.98,1.07
3,10234.39,0.98
0,9231.76,1.08
4,9264.56,1.08
2,8849.2,1.13
2,8274.05,1.21
2,8687.09,1.15
5,8717.85,1.15
5,9770.66,1.02
5,8277.44,1.21
5,8743.97,1.14
2,8831.6,1.13
4,8682.56,1.15
0,9075.45,1.1
1,9449.35,1.06
2,9197.29,1.09
5,8337.72,1.2
2,8633.46,1.16
2,8806.4,1.14
5,8199.78,1.22
2,8833.4,1.13
2,8421.05,1.19
5,8364.14,1.2
4,9156.04,1.09
5,8514.71,1.17
3,10091.05,0.99
3,10161.8,0.98
4,9113.55,1.1
5,8909.92,1.12
1,8910.66,1.12
4,8507.68,1.18
1,8283.66,1.21
5,9133.48,1.09
1,9139.14,1.09
0,10432.33,0.96
3,11198.98,0.89
2,8529.66,1.17
4,9016.84,1.11
2,8593.51,1.16
3,9837.23,1.02
5,8059.76,1.24
2,8971.96,1.11
3,9482.85,1.05
5,8494.93,1.18
2,8428.75,1.19
1,9173.32,1.09
2,8966.14,1.12
3,9864.9,1.01
0,9745.49,1.03
5,8448.41,1.18
5,9124.46,1.1
2,9243.54,1.08
5,8418.44,1.19
0,9453.05,1.06
4,9630.54,1.04
3,9634.4,1.04
4,9095.94,1.1
3,10179.96,0.98
3,9492.31,1.05
0,10073.22,0.99
5,8785.03,1.14
1,8357.99,1.2
1,9078.65,1.1
1,9283.26,1.08
3,10172.05,0.98
2,8857.67,1.13
3,10139.02,0.99
0,9645.49,1.04
4,9174.28,1.09
0,18493.42,0.54
1,9210.7,1.09
3,10153.77,0.98
1,9548.44,1.05
2,8227.07,1.22
4,9727.69,1.03
1,8837.18,1.13
0,9135.67,1.09
0,9806.71,1.02
3,9690.57,1.03
5,8663.05,1.15
0,9602.29,1.04
3,10323.27,0.97
4,9068.63,1.1
5,8347.69,1.2
5,8868.02,1.13
3,9983.05,1.0
2,8364.43,1.2
1,8457.78,1.18
2,8716.95,1.15
1,8688.98,1.15
2,8888.55,1.13
0,9596.16,1.04
2,8550.49,1.17
3,9985.06,1.0
2,9052.54,1.1
1,9741.61,1.03
3,10205.76,0.98
3,9671.18,1.03
5,8796.27,1.14
3,10074.5,0.99
4,10171.41,0.98
5,8622.09,1.16
2,8428.2,1.19
4,8859.07,1.13
2,8556.96,1.17
5,9032.31,1.11
1,8528.78,1.17
0,9216.63,1.08
1,8809.0,1.14
3,9492.59,1.05
1,8758.42,1.14
3,10450.01,0.96
4,8576.49,1.17
1,9047.03,1.11
4,8389.76,1.19
5,8990.52,1.11
1,8781.69,1.14
3,11989.12,0.83
0,9635.5,1.04
4,8669.2,1.15
0,9072.56,1.1
1,8771.81,1.14
0,9765.57,1.02
0,9774.7,1.02
5,8484.53,1.18
2,9494.49,1.05
1,8644.61,1.16
2,8752.53,1.14
1,8374.46,1.19
3,9705.09,1.03
4,8966.39,1.12
3,9541.33,1.05
2,8444.84,1.18
4,9357.64,1.07
2,8724.66,1.15
2,8837.05,1.13
2,8702.57,1.15
3,9753.43,1.03
2,8353.94,1.2
2,9191.06,1.09
1,8643.95,1.16
5,8435.51,1.19
1,8829.06,1.13
0,9609.32,1.04
5,8717.82,1.15
1,9022.01,1.11
5,8404.12,1.19
0,9278.47,1.08
4,8725.13,1.15
1,9657.97,1.04
2,8713.93,1.15
0,8655.92,1.16
3,10178.73,0.98
1,9602.81,1.04
0,10081.82,0.99
1,9093.45,1.1
1,8940.32,1.12
4,8941.86,1.12
0,9567.77,1.05
5,8406.19,1.19
1,8523.72,1.17
4,8360.77,1.2
3,10281.15,0.97
4,9180.82,1.09
3,9959.21,1.0
4,9705.93,1.03
5,8209.19,1.22
3,10154.57,0.98
2,8901.09,1.12
0,9060.96,1.1
5,9039.36,1.11
3,9674.67,1.03
1,8697.89,1.15
5,8679.63,1.15
3,10129.68,0.99
2,8861.38,1.13
0,9254.98,1.08
4,9711.71,1.03
1,9169.47,1.09
3,11332.07,0.88
1,9612.84,1.04
3,9255.5,1.08
4,8937.89,1.12
4,9600.97,1.04
1,8649.26,1.16
4,10006.72,1.0
1,8788.46,1.14
2,9397.67,1.06
3,9980.8,1.0
5,9413.72,1.06
5,9046.42,1.11
0,9861.51,1.01
1,9485.59,1.05
2,8414.31,1.19
3,9058.04,1.1
0,9729.14,1.03
0,9988.35,1.0
0,9587.07,1.04
0,9552.51,1.05
2,9144.25,1.09
5,9213.59,1.09
3,9494.0,1.05
2,8312.73,1.2
5,9271.15,1.08
0,9030.71,1.11
0,9433.6,1.06
2,8636.09,1.16
3,10305.51,0.97
2,8230.3,1.22
2,8757.33,1.14
0,9858.71,1.01
2,8675.39,1.15
3,10496.76,0.95
2,9300.22,1.08
1,9632.59,1.04
1,9189.39,1.09
1,8864.26,1.13
3,9006.97,1.11
5,8828.33,1.13
1,8953.87,1.12
5,9851.48,1.02
3,9715.06,1.03
1,8771.91,1.14
4,8752.56,1.14
4,8494.86,1.18
3,9658.42,1.04
1,8961.31,1.12
4,9396.81,1.06
0,10164.81,0.98
3,9822.61,1.02
5,8936.74,1.12
5,8753.24,1.14
5,8570.64,1.17
2,8592.58,1.16
0,10015.46,1.0
0,11228.26,0.89
5,8609.87,1.16
0,9048.65,1.11
1,10723.87,0.93
0,8815.85,1.13
0,8911.27,1.12
0,10308.21,0.97
1,8805.74,1.14
2,8263.43,1.21
1,9588.75,1.04
2,9001.29,1.11
0,8843.24,1.13
5,9268.84,1.08
2,9027.81,1.11
3,9407.6,1.06
2,9732.73,1.03
1,9791.85,1.02
5,8523.52,1.17
0,9387.85,1.07
4,8756.06,1.14
1,8454.38,1.18
4,10179.53,0.98
3,10098.91,0.99
1,8357.32,1.2
1,8515.57,1.17
3,9917.33,1.01
2,9768.49,1.02
3,9670.88,1.03
3,10257.18,0.97
2,8492.59,1.18
4,8656.98,1.16
0,10661.05,0.94
3,10031.69,1.0
5,8309.05,1.2
3,10452.89,0.96
2,9496.86,1.05
2,8485.4,1.18
3,10639.91,0.94
1,9095.82,1.1
1,9333.85,1.07
4,10831.74,0.92
0,10959.22,0.91
1,9656.93,1.04
1,9260.18,1.08
2,9778.12,1.02
5,9121.34,1.1
2,8271.76,1.21
0,9949.63,1.01
1,9426.39,1.06
4,9390.05,1.06
5,8288.13,1.21
0,11332.06,0.88
2,9494.71,1.05
3,10682.46,0.94
4,9194.6,1.09
3,10404.21,0.96
0,8880.32,1.13
4,9676.29,1.03
2,9547.62,1.05
4,10820.08,0.92
4,9675.34,1.03
0,8807.18,1.14
0,8819.11,1.13
0,9543.13,1.05
3,9221.29,1.08
3,10198.57,0.98
0,10354.64,0.97
1,9803.7,1.02
0,10202.43,0.98
2,8798.98,1.14
4,8539.82,1.17
2,8801.96,1.14
2,8912.77,1.12
3,8842.12,1.13
3,9518.89,1.05
2,8746.72,1.14
2,8611.04,1.16
4,8909.67,1.12
2,8855.87,1.13
2,8835.24,1.13
0,9367.29,1.07
3,9313.08,1.07
5,8493.29,1.18
5,8782.54,1.14
2,8577.83,1.17
5,8513.36,1.17
2,8555.45,1.17
5,9060.17,1.1
1,8592.33,1.16
5,8386.26,1.19
1,9036.15,1.11
3,10309.3,0.97
1,9216.01,1.09
1,8864.83,1.13
3,9712.59,1.03
2,9198.76,1.09
1,8665.04,1.15
5,8426.78,1.19
4,8971.73,1.11
1,8491.59,1.18
1,9167.46,1.09
1,8660.87,1.15
5,8584.47,1.16
4,9884.15,1.01
4,9077.49,1.1
1,9319.85,1.07
0,9287.17,1.08
3,10190.79,0.98
1,9861.07,1.01
2,9294.66,1.08
0,15874.17,0.63
1,9318.1,1.07
3,9381.44,1.07
2,8364.66,1.2
1,8784.05,1.14
4,8513.48,1.17
4,9402.69,1.06
4,9964.53,1.0
5,9485.8,1.05
3,10618.35,0.94
0,8868.74,1.13
3,14512.92,0.69
3,10167.53,0.98
2,12560.3,0.8
2,9512.79,1.05
0,9636.08,1.04
2,8590.94,1.16
4,10138.8,0.99
2,8882.74,1.13
0,10018.72,1.0
1,15720.44,0.64
5,9243.24,1.08
0,24058.57,0.42
2,8968.05,1.12
4,9500.47,1.05
5,16676.5,0.6
5,8788.17,1.14
1,8753.77,1.14
1,9372.26,1.07
4,9892.62,1.01
5,9296.77,1.08
1,9178.39,1.09
0,9530.9,1.05
0,9382.81,1.07
5,8560.7,1.17
0,9451.4,1.06
4,9042.84,1.11
5,9231.0,1.08
2,8315.23,1.2
1,8368.53,1.19
4,8838.96,1.13
0,9671.23,1.03
0,9376.62,1.07
5,8569.76,1.17
0,9410.34,1.06
2,8623.58,1.16
1,9129.79,1.1
3,11274.62,0.89
4,9656.68,1.04
0,8669.33,1.15
2,8487.21,1.18
2,8370.39,1.19
2,8937.29,1.12
2,8623.77,1.16
2,8456.51,1.18
2,8909.47,1.12
5,8838.5,1.13
0,8534.64,1.17
4,9248.35,1.08
4,10255.96,0.98
3,9610.08,1.04
0,9767.43,1.02
3,9433.68,1.06
4,9886.73,1.01
2,9279.68,1.08
1,9215.08,1.09
4,9968.97,1.0
4,9607.51,1.04
1,9209.74,1.09
4,9469.54,1.06
0,9709.72,1.03
5,8459.15,1.18
2,8567.24,1.17
3,9568.89,1.05
3,9320.97,1.07
2,8470.65,1.18
4,9467.99,1.06
5,9353.24,1.07
1,9332.33,1.07
4,9977.11,1.0
4,8905.56,1.12
2,8423.95,1.19
0,8652.26,1.16
3,10933.44,0.91
5,9038.98,1.11
3,11137.75,0.9
2,8602.47,1.16
3,9782.19,1.02
4,9217.6,1.08
5,9423.46,1.06
2,8657.09,1.16
4,9107.41,1.1
1,9270.36,1.08
1,8759.44,1.14
3,9928.06,1.01
2,9267.46,1.08
2,8304.26,1.2
1,8827.32,1.13
5,8320.71,1.2
4,8827.18,1.13
4,8892.17,1.12
4,8609.33,1.16
2,9167.83,1.09
0,9830.06,1.02
0,9879.93,1.01
4,8474.6,1.18
0,9583.36,1.04
1,9273.49,1.08
4,8558.47,1.17
0,10046.34,1.0
5,8392.13,1.19
1,9062.34,1.1
4,8711.13,1.15
0,9723.52,1.03
4,9069.63,1.1
1,8750.19,1.14
0,10493.19,0.95
3,9840.73,1.02
0,9444.82,1.06
0,10124.14,0.99
0,15666.68,0.64
3,10945.47,0.91
0,10010.82,1.0
1,9028.85,1.11
4,8446.4,1.18
3,10473.73,0.95
0,10510.31,0.95
4,10654.4,0.94
2,8319.06,1.2
5,8686.13,1.15
3,9662.19,1.03
0,10401.9,0.96
3,10379.15,0.96
4,9985.86,1.0
4,9023.66,1.11
4,9266.82,1.08
3,10159.87,0.98
1,9557.97,1.05
1,8512.1,1.17
0,8805.11,1.14
1,9066.47,1.1
3,9538.44,1.05
0,10253.56,0.98
2,8677.28,1.15
5,8889.86,1.12
5,8570.88,1.17
2,8446.47,1.18
3,9410.58,1.06
3,10257.41,0.97
5,8420.43,1.19
4,9455.11,1.06
4,8912.29,1.12
4,9486.53,1.05
0,10382.97,0.96
5,9258.82,1.08
4,9182.1,1.09
5,9145.21,1.09
0,11504.06,0.87
5,8088.69,1.24
4,9407.3,1.06
5,8551.64,1.17
0,10877.57,0.92
4,8924.94,1.12
4,8881.11,1.13
1,9183.48,1.09
2,8532.64,1.17
3,10001.62,1.0
3,11376.16,0.88
1,9026.36,1.11
5,8412.73,1.19
1,9386.46,1.07
5,8349.39,1.2
0,9429.69,1.06
0,9281.6,1.08
0,12774.7,0.78
5,8537.23,1.17
0,9336.05,1.07
3,10630.63,0.94
2,8639.57,1.16
3,10197.29,0.98
4,8527.8,1.17
3,9235.9,1.08
1,8890.43,1.12
3,8988.75,1.11
2,8230.36,1.22
3,10557.7,0.95
0,9908.92,1.01
2,8757.64,1.14
4,9782.81,1.02
4,9342.08,1.07
0,10493.18,0.95
1,8095.09,1.24
4,9035.87,1.11
3,11232.16,0.89
4,8581.84,1.17
2,8007.45,1.25
5,8953.55,1.12
5,8524.25,1.17
5,8723.36,1.15
5,8443.27,1.18
5,9054.72,1.1
2,8788.1,1.14
1,9596.97,1.04
0,9629.59,1.04
0,10027.4,1.0
0,9518.17,1.05
0,9429.62,1.06
1,11815.86,0.85
1,8814.52,1.13
5,8343.51,1.2
1,9443.46,1.06
1,9140.25,1.09
2,8776.98,1.14
3,18860.7,0.53
5,8423.42,1.19
5,8604.35,1.16
5,8632.1,1.16
4,9329.92,1.07
0,9386.65,1.07
5,8685.91,1.15
2,9869.21,1.01
0,9871.43,1.01
0,11336.51,0.88
2,8385.48,1.19
0,9714.21,1.03
1,9329.42,1.07
2,8969.04,1.11
4,10023.76,1.0
3,8226.41,1.22
2,9149.98,1.09
4,9763.07,1.02
5,8999.62,1.11
1,11266.75,0.89
4,8870.02,1.13
2,9039.32,1.11
2,8269.72,1.21
1,9610.71,1.04
4,10562.38,0.95
3,9829.79,1.02
5,8624.46,1.16
1,8623.69,1.16
4,10416.28,0.96
2,8472.58,1.18
5,9282.68,1.08
3,9880.29,1.01
1,9379.71,1.07
1,8653.3,1.16
3,10072.98,0.99
3,10302.86,0.97
2,11709.58,0.85
0,9376.86,1.07
2,9674.3,1.03
3,12606.86,0.79
0,9351.8,1.07
3,10067.56,0.99
5,8168.09,1.22
5,8409.83,1.19
4,9877.84,1.01
0,10184.14,0.98
5,8504.78,1.18
0,10409.81,0.96
3,9732.14,1.03
2,8913.08,1.12
4,9749.32,1.03
0,10888.0,0.92
3,10139.6,0.99
3,9392.1,1.06
1,9167.75,1.09
0,8852.41,1.13
1,9265.01,1.08
3,10191.58,0.98
3,9399.25,1.06
3,10605.51,0.94
3,12639.6,0.79
4,10656.69,0.94
2,8275.69,1.21
2,8552.6,1.17
1,8633.11,1.16
0,9458.93,1.06
2,8449.11,1.18
1,8921.81,1.12
0,9394.71,1.06
4,8793.65,1.14
4,8561.6,1.17
3,10546.94,0.95
0,9533.23,1.05
2,8611.66,1.16
3,10688.91,0.94
1,10190.25,0.98
2,8812.47,1.13
1,9370.09,1.07
0,15360.1,0.65
4,8819.59,1.13
1,9511.22,1.05
2,9041.07,1.11
3,9617.6,1.04
3,9811.92,1.02
0,10307.65,0.97
2,8655.24,1.16
0,10891.37,0.92
3,9136.78,1.09
5,8856.35,1.13
3,9884.26,1.01
1,9688.05,1.03
4,9960.32,1.0
1,8766.94,1.14
1,8435.67,1.19
2,9350.49,1.07
0,10364.05,0.96
0,8940.49,1.12
4,9068.3,1.1
5,8925.44,1.12
2,8608.59,1.16
1,8541.72,1.17
3,10519.55,0.95
2,8626.66,1.16
5,9321.38,1.07
4,8573.55,1.17
3,15541.87,0.64
4,9287.46,1.08
2,8182.08,1.22
4,10569.29,0.95
0,9339.93,1.07
4,9123.35,1.1
0,9863.53,1.01
4,9043.78,1.11
0,9622.56,1.04
4,8579.36,1.17
5,9219.43,1.08
0,9230.74,1.08
1,9151.78,1.09
0,10752.74,0.93
4,8602.0,1.16
5,9875.71,1.01
3,10119.29,0.99
0,9484.24,1.05
0,16087.74,0.62
0,10165.05,0.98
2,8325.54,1.2
3,9028.65,1.11
3,9937.81,1.01
1,9340.5,1.07
3,9327.74,1.07
3,12579.54,0.79
0,10105.83,0.99
4,8868.11,1.13
2,9597.94,1.04
1,8925.48,1.12
1,8633.13,1.16
2,8681.5,1.15
2,8373.31,1.19
5,8817.82,1.13
4,8549.31,1.17
0,10396.76,0.96
2,8947.0,1.12
3,10022.26,1.0
0,9303.13,1.07
5,8957.42,1.12
1,9502.65,1.05
2,8441.66,1.18
5,9332.43,1.07
2,8819.06,1.13
0,9574.47,1.04
0,9923.68,1.01
2,9287.78,1.08
3,10157.98,0.98
5,9269.42,1.08
0,8854.66,1.13
2,8775.97,1.14
1,9149.38,1.09
2,9216.45,1.09
4,8695.9,1.15
4,9071.73,1.1
0,9340.37,1.07
4,9776.35,1.02
0,8662.93,1.15
3,10539.09,0.95
1,8646.24,1.16
3,10308.09,0.97
2,9441.15,1.06
0,9198.52,1.09
3,9453.65,1.06
2,8817.15,1.13
5,8443.15,1.18
3,9068.31,1.1
0,10092.01,0.99
3,9935.26,1.01
1,9526.08,1.05
3,10529.57,0.95
0,9781.65,1.02
1,9270.67,1.08
0,9356.36,1.07
0,9252.67,1.08
5,8533.69,1.17
2,9482.64,1.05
0,8510.42,1.18
3,8894.94,1.12
4,10301.6,0.97
2,8750.1,1.14
0,9600.24,1.04
2,8716.19,1.15
4,9392.92,1.06
5,8955.79,1.12
4,8994.28,1.11
2,8543.86,1.17
3,9813.56,1.02
5,8508.9,1.18
4,9766.69,1.02
5,8505.87,1.18
5,8767.83,1.14
1,8570.96,1.17
5,8979.8,1.11
4,9801.2,1.02
4,8830.87,1.13
2,8729.76,1.15
1,8820.44,1.13
4,8513.32,1.17
4,9003.65,1.11
5,8972.69,1.11
4,8865.41,1.13
2,8912.93,1.12
3,11060.61,0.9
2,8830.12,1.13
3,9453.02,1.06
4,9829.56,1.02
5,8306.95,1.2
0,9648.37,1.04
4,8892.11,1.12
3,9809.73,1.02
3,9602.15,1.04
2,8378.74,1.19
1,8719.32,1.15
4,9824.01,1.02
3,11846.03,0.84
3,10959.14,0.91
2,9731.82,1.03
4,8972.15,1.11
3,9246.3,1.08
3,10132.45,0.99
2,8135.97,1.23
5,8226.32,1.22
2,8581.93,1.17
0,9884.24,1.01
5,9030.46,1.11
4,9809.69,1.02
0,10097.67,0.99
0,9304.35,1.07
2,8464.5,1.18
4,9305.71,1.07
5,8958.97,1.12
1,9924.96,1.01
0,9351.54,1.07
4,9956.13,1.0
3,10086.87,0.99
3,9067.45,1.1
2,8251.0,1.21
2,8417.52,1.19
1,9103.63,1.1
0,9328.26,1.07
5,9167.13,1.09
3,9493.52,1.05
2,8397.75,1.19
1,9220.41,1.08
1,9023.62,1.11
3,10753.08,0.93
4,9544.54,1.05
5,8637.19,1.16
3,10408.28,0.96
2,9185.48,1.09
2,8602.53,1.16
2,8752.59,1.14
5,8686.01,1.15
5,8861.93,1.13
5,8926.98,1.12
1,9024.76,1.11
2,8669.24,1.15
1,8812.27,1.13
1,9251.08,1.08
0,10539.91,0.95
5,8925.39,1.12
2,8596.51,1.16
0,9254.1,1.08
3,10279.97,0.97
0,9869.66,1.01
2,9074.92,1.1
3,11248.85,0.89
3,9772.0,1.02
3,10433.5,0.96
3,9714.85,1.03
1,8751.16,1.14
2,9002.53,1.11
2,8659.79,1.15
0,10155.64,0.98
3,9935.91,1.01
2,9008.71,1.11
5,8517.87,1.17
3,9924.57,1.01
4,9191.75,1.09
1,9053.28,1.1
3,9059.84,1.1
4,9219.76,1.08
1,8903.45,1.12
0,9927.19,1.01
5,9826.35,1.02
0,9934.48,1.01
3,9932.19,1.01
1,8639.96,1.16
0,9416.45,1.06
1,9176.15,1.09
3,10764.55,0.93
3,9100.6,1.1
1,10200.64,0.98
2,8590.92,1.16
3,9476.64,1.06
2,8108.87,1.23
1,8775.81,1.14
5,9240.07,1.08
1,8746.71,1.14
1,8205.6,1.22
